"Feature_0","Feature_1","Feature_2","Feature_3","Feature_4","Feature_5","Feature_6","Feature_7","Feature_8","Feature_9","class","dataset_name","altered_attribute","noise_level"
-2.964,2.5,-1.317,0.324,-0.781,1.369,0.127,-0.368,-0.677,0.493,"N","vowel","Feature_1",0.4
-3.371,2.12,-0.919,0.843,0.221,0.541,-0.317,-0.37,-0.5,0.652,"N","vowel","Feature_1",0.4
-3.554,4.26,-1.703,0.555,-0.072,1.073,0.237,-0.625,-1.067,-0.176,"N","vowel","Feature_1",0.4
-3.852,4.19,-1.556,-0.336,-0.305,1.133,-0.152,0.237,-0.915,-0.445,"N","vowel","Feature_1",0.4
-3.963,1.81,-0.534,0.977,0.329,0.514,-0.363,-0.425,-0.712,0.41,"N","vowel","Feature_1",0.4
-3.985,2.64,-0.426,2.163,1.114,0.016,-0.846,-0.468,-0.858,0.037,"N","vowel","Feature_1",0.4
-3.51,2.63,-0.26,0.946,-0.072,0.159,-0.112,-0.657,-0.789,0.914,"N","vowel","Feature_1",0.4
-4.754,0.85,1.09,1.765,0.217,-0.198,-0.782,-0.154,0.023,0.85,"P","vowel","Feature_1",0.4
-3.966,2.01,0.391,1.034,0.659,-0.191,-0.448,-0.397,-0.769,0.969,"N","vowel","Feature_1",0.4
-2.959,0.35,-0.351,1.745,-0.851,0.344,-0.373,-0.729,0.048,0.815,"N","vowel","Feature_1",0.4
-3.194,1.27,-0.774,0.814,-1.087,0.618,0.218,-0.45,-0.003,0.526,"N","vowel","Feature_1",0.4
-2.928,2.48,-1.361,0.323,-0.739,1.431,0.002,-0.172,-0.939,0.607,"N","vowel","Feature_1",0.4
-3.456,2.01,-0.862,0.887,0.281,0.435,-0.307,-0.387,-0.6,0.725,"N","vowel","Feature_1",0.4
-3.52,1.92,-1.867,0.691,0.263,0.822,0.14,-0.62,-1.098,0.083,"N","vowel","Feature_1",0.4
-3.838,4.58,-1.621,-0.219,-0.281,0.856,0.154,0.133,-0.92,-0.454,"N","vowel","Feature_1",0.4
-3.857,2.48,-0.58,0.996,0.502,0.65,-0.283,-0.468,-0.983,0.613,"N","vowel","Feature_1",0.4
-4.062,1.82,-0.31,1.895,1.095,0.049,-0.87,-0.524,-0.98,-0.065,"N","vowel","Feature_1",0.4
-3.591,2.75,-0.301,0.812,-0.008,-0.019,-0.268,-0.564,-0.788,0.948,"N","vowel","Feature_1",0.4
-4.687,1.03,1.089,1.915,0.201,-0.296,-0.692,-0.105,-0.143,0.884,"P","vowel","Feature_1",0.4
-3.917,1.34,0.267,1.361,0.453,-0.19,-0.242,-0.633,-0.62,1.039,"N","vowel","Feature_1",0.4
-3.004,1.04,-0.328,1.652,-0.679,0.287,-0.297,-0.695,-0.145,0.71,"N","vowel","Feature_1",0.4
-3.341,2.5,-0.773,0.771,-0.976,0.625,0.078,-0.438,-0.084,0.607,"N","vowel","Feature_1",0.4
-2.902,2.2,-1.199,0.234,-0.821,1.257,0.263,-0.075,-1.103,0.417,"N","vowel","Feature_1",0.4
-3.567,2.43,-0.579,0.845,0.126,0.381,-0.179,-0.51,-0.846,0.987,"N","vowel","Feature_1",0.4
-3.57,3.64,-1.576,0.563,0.002,0.759,0.285,-0.466,-1.409,0.586,"N","vowel","Feature_1",0.4
-3.792,3.35,-1.531,-0.125,-0.312,0.624,0.324,-0.053,-0.942,-0.301,"N","vowel","Feature_1",0.4
-3.862,1.45,-0.65,0.99,0.724,0.641,-0.293,-0.519,-1.055,0.653,"N","vowel","Feature_1",0.4
-4.118,2.97,-0.2,1.616,1.106,-0.06,-0.728,-0.544,-0.912,-0.101,"N","vowel","Feature_1",0.4
-3.636,2.37,-0.178,0.665,0.099,-0.084,-0.333,-0.362,-1.049,0.978,"N","vowel","Feature_1",0.4
-4.047,0.33,0.734,1.479,0.258,0.206,-1.117,-0.423,-0.336,0.982,"P","vowel","Feature_1",0.4
-3.811,2.88,0.278,1.552,0.754,0.492,-0.584,-0.433,-0.988,0.652,"N","vowel","Feature_1",0.4
-3.441,1.79,-0.395,1.024,-0.052,-0.167,-0.445,0.168,-0.684,1.04,"N","vowel","Feature_1",0.4
-2.584,2.21,-1.451,0.889,-0.464,0.285,-0.213,-0.245,-0.138,1.206,"N","vowel","Feature_1",0.4
-3.119,3.04,-1.466,-0.352,-0.023,0.752,0.143,-0.231,-0.376,0.721,"N","vowel","Feature_1",0.4
-2.871,3.63,-1.3,0.008,-0.288,0.483,0.258,-0.342,-0.614,0.83,"N","vowel","Feature_1",0.4
-3.059,3.02,-0.847,-0.364,-0.484,1.025,0.502,0.506,-0.733,0.078,"N","vowel","Feature_1",0.4
-3.642,3.63,-1.031,-0.761,0.046,1.255,0.841,0.512,-0.259,-0.447,"N","vowel","Feature_1",0.4
-3.977,3.37,0.309,-0.259,0.026,0.816,-0.317,0.492,-0.674,-0.659,"N","vowel","Feature_1",0.4
-4.008,2.55,-0.18,1.041,0.688,0.712,-0.879,-0.201,-1.066,-0.549,"N","vowel","Feature_1",0.4
-3.451,2.41,-0.845,0.432,0.486,0.266,-0.215,0.006,-1.082,0.759,"N","vowel","Feature_1",0.4
-3.836,1.02,0.645,1.721,0.28,0.303,-0.911,-0.592,-0.631,1.023,"P","vowel","Feature_1",0.4
-3.709,1.95,0.138,1.551,0.975,0.923,-0.396,-0.234,-1.154,0.736,"N","vowel","Feature_1",0.4
-3.369,2.02,-0.603,1.303,0.007,-0.044,-0.459,-0.012,-0.591,1.047,"N","vowel","Feature_1",0.4
-2.627,1.87,-1.434,0.937,-0.615,0.43,-0.311,-0.203,0.038,0.933,"N","vowel","Feature_1",0.4
-3.074,3.49,-1.47,-0.379,0.233,0.789,-0.099,-0.135,-0.395,0.572,"N","vowel","Feature_1",0.4
-2.902,2.8,-1.152,0.057,-0.477,0.622,0.338,-0.368,-0.689,0.793,"N","vowel","Feature_1",0.4
-3.027,2.51,-0.799,-0.452,-0.503,1.044,0.679,0.483,-0.776,-0.062,"N","vowel","Feature_1",0.4
-3.634,3.61,-1.075,-0.709,0.058,1.051,0.878,0.627,-0.111,-0.437,"N","vowel","Feature_1",0.4
-3.924,2.74,0.414,-0.155,-0.02,0.893,-0.188,0.552,-0.507,-0.617,"N","vowel","Feature_1",0.4
-4.049,1.8,-0.076,0.928,0.692,0.731,-0.931,-0.141,-1.087,-0.584,"N","vowel","Feature_1",0.4
-3.432,1.93,-0.753,0.361,0.435,0.425,-0.193,0.012,-1.166,0.794,"N","vowel","Feature_1",0.4
-3.661,0.04,0.53,1.816,0.333,0.444,-0.858,-0.732,-0.809,0.995,"P","vowel","Feature_1",0.4
-3.674,1.02,0.038,1.604,0.907,1.045,-0.166,-0.295,-1.13,0.594,"N","vowel","Feature_1",0.4
-3.242,1.57,-0.829,1.589,0.09,0.051,-0.504,-0.211,-0.513,1.005,"N","vowel","Feature_1",0.4
-2.634,1.4,-1.32,0.833,-0.547,0.287,-0.173,-0.203,-0.001,0.802,"N","vowel","Feature_1",0.4
-3.052,2.41,-1.668,-0.208,0.466,0.724,-0.237,-0.175,-0.315,0.411,"N","vowel","Feature_1",0.4
-2.918,2.19,-1.069,-0.077,-0.261,0.55,0.317,-0.322,-0.776,0.79,"N","vowel","Feature_1",0.4
-3.048,2.83,-0.703,-0.396,-0.639,0.92,0.674,0.686,-0.611,-0.053,"N","vowel","Feature_1",0.4
-3.66,3.66,-1.051,-0.748,0.08,1.022,0.914,0.613,0.023,-0.448,"N","vowel","Feature_1",0.4
-3.919,2.52,0.471,-0.064,-0.042,0.88,-0.128,0.612,-0.504,-0.539,"N","vowel","Feature_1",0.4
-4.094,2.31,-0.149,1.017,0.683,0.536,-1.023,-0.127,-1.142,-0.421,"N","vowel","Feature_1",0.4
-3.396,3.36,-0.602,0.407,0.204,0.366,0.067,0.044,-1.352,0.871,"N","vowel","Feature_1",0.4
-3.572,-0.23,0.52,1.791,0.382,0.573,-0.961,-0.74,-0.936,1.007,"P","vowel","Feature_1",0.4
-3.584,1.67,-0.062,1.646,0.787,1.134,0.096,-0.292,-1.133,0.472,"N","vowel","Feature_1",0.4
-3.232,1.51,-0.832,1.674,-0.042,0.296,-0.553,-0.443,-0.413,0.96,"N","vowel","Feature_1",0.4
-2.643,1.87,-1.265,0.759,-0.442,0.159,-0.032,-0.145,-0.164,0.86,"N","vowel","Feature_1",0.4
-3.05,2.4,-1.598,-0.12,0.144,0.757,0.119,-0.397,-0.396,0.477,"N","vowel","Feature_1",0.4
-2.938,2.71,-1.111,-0.076,0,0.582,0.252,-0.4,-0.773,0.838,"N","vowel","Feature_1",0.4
-3.095,3.15,-0.816,-0.396,-0.603,1.09,0.567,0.743,-0.677,0.052,"N","vowel","Feature_1",0.4
-3.706,2.97,-0.889,-0.789,-0.093,1.223,0.814,0.563,0.062,-0.449,"N","vowel","Feature_1",0.4
-3.946,2.13,0.447,-0.001,0.043,0.788,-0.102,0.68,-0.637,-0.545,"N","vowel","Feature_1",0.4
-4.145,2.8,-0.115,0.907,0.669,0.478,-1.183,-0.24,-0.887,-0.365,"N","vowel","Feature_1",0.4
-3.325,2.58,-0.528,0.439,0.099,0.321,0.217,0.135,-1.388,0.746,"N","vowel","Feature_1",0.4
-3.461,-0.28,0.553,1.854,0.386,0.568,-1.003,-0.638,-1.04,1.051,"P","vowel","Feature_1",0.4
-3.546,1,-0.006,1.455,0.847,1.117,0.073,-0.025,-1.318,0.557,"N","vowel","Feature_1",0.4
-3.32,1.61,-0.586,1.688,-0.262,0.392,-0.478,-0.461,-0.522,0.929,"N","vowel","Feature_1",0.4
-2.71,1.84,-1.247,0.772,-0.345,0.107,-0.062,0.04,-0.322,1.018,"N","vowel","Feature_1",0.4
-3.018,3.42,-1.486,-0.105,-0.131,0.929,0.226,-0.463,-0.555,0.598,"N","vowel","Feature_1",0.4
-2.904,3.47,-1.123,0.014,0.071,0.654,0.212,-0.454,-0.815,0.752,"N","vowel","Feature_1",0.4
-3.176,3.1,-1.098,-0.371,-0.418,1.318,0.48,0.472,-0.814,0.106,"N","vowel","Feature_1",0.4
-3.743,3.82,-0.874,-0.79,-0.312,1.759,0.679,0.565,-0.521,-0.485,"N","vowel","Feature_1",0.4
-3.952,2.37,0.287,0.012,0.141,0.892,-0.087,0.613,-0.685,-0.623,"N","vowel","Feature_1",0.4
-4.211,3.23,0.016,0.799,0.514,0.496,-1.219,-0.238,-0.798,-0.392,"N","vowel","Feature_1",0.4
-3.309,2.52,-0.615,0.365,0.251,0.439,0.011,0.119,-1.219,0.695,"N","vowel","Feature_1",0.4
-3.5,0.15,0.533,1.876,0.363,0.542,-0.982,-0.671,-1.006,1.101,"P","vowel","Feature_1",0.4
-3.62,1.75,0.158,1.393,0.879,1.02,-0.09,0.087,-1.333,0.585,"N","vowel","Feature_1",0.4
-3.468,1.99,-0.39,1.55,-0.084,-0.008,-0.482,-0.231,-0.724,0.967,"N","vowel","Feature_1",0.4
-2.795,1.77,-1.259,0.79,-0.274,0.078,-0.114,0.005,-0.309,1.142,"N","vowel","Feature_1",0.4
-3.002,2.72,-1.379,-0.188,-0.131,0.957,0.346,-0.392,-0.711,0.617,"N","vowel","Feature_1",0.4
-2.924,2.65,-1.138,0.066,0.1,0.683,0.162,-0.399,-0.882,0.827,"N","vowel","Feature_1",0.4
-3.239,2.99,-1.427,-0.202,-0.282,1.421,0.576,0.068,-0.914,0.147,"N","vowel","Feature_1",0.4
-3.753,3.69,-0.899,-0.747,-0.401,1.765,0.62,0.754,-0.835,-0.301,"N","vowel","Feature_1",0.4
-3.98,2.85,0.068,0.023,0.237,1.029,-0.189,0.521,-0.773,-0.5,"N","vowel","Feature_1",0.4
-4.264,3.11,0.065,0.794,0.323,0.515,-1.282,-0.14,-0.863,-0.39,"N","vowel","Feature_1",0.4
-3.291,2.67,-0.679,0.285,0.441,0.557,-0.227,0.115,-1.046,0.697,"N","vowel","Feature_1",0.4
