"V1","V2","V3","V4","V5","class","dataset_name","altered_attribute","noise_level"
-0.51,-0.215457,1.731557,-1.422514,-0.136583,"1","phoneme","V1",0.6
1.41,-0.714019,-0.656182,-0.245235,-0.351745,"1","phoneme","V1",0.6
-0.84,1.931073,-1.463835,0.994084,-0.706479,"1","phoneme","V1",0.6
0.97,-0.911149,-0.638152,-0.367928,0.045303,"1","phoneme","V1",0.6
1.95,0.455391,0.235197,-0.880085,-0.360909,"1","phoneme","V1",0.6
1.33,1.481597,-1.21428,-0.672179,-0.292083,"1","phoneme","V1",0.6
0.77,0.321052,-1.19207,-0.64223,-0.277865,"1","phoneme","V1",0.6
-0.38,-0.34675,1.394503,-1.449316,-1.221761,"1","phoneme","V1",0.6
2.98,-0.902388,-0.960456,-0.606303,-0.013186,"1","phoneme","V1",0.6
0.38,0.760353,-1.274822,-0.695644,-0.311448,"1","phoneme","V1",0.6
-0.86,0.902423,-1.277541,-0.689892,-0.295259,"1","phoneme","V1",0.6
1.01,1.53681,-1.25555,-0.12813,-0.802201,"1","phoneme","V1",0.6
0.75,-0.308781,-0.283913,-0.673158,-0.22656,"1","phoneme","V1",0.6
2.94,0.146246,-1.112265,0.366489,-0.44753,"1","phoneme","V1",0.6
2.6,-1.100362,-0.603519,-0.390666,0.054119,"1","phoneme","V1",0.6
0.55,0.369345,0.032204,-0.062585,0.415147,"1","phoneme","V1",0.6
0.07,-0.283819,1.541321,-1.52229,-0.136583,"1","phoneme","V1",0.6
2.43,-0.757919,-0.620944,-0.296834,0.039731,"1","phoneme","V1",0.6
0.5,0.011285,2.255259,-1.555966,-0.908876,"1","phoneme","V1",0.6
2.09,-0.308182,-0.45099,-0.049226,0.380143,"1","phoneme","V1",0.6
-1.66,-0.132865,2.046189,-1.431609,-0.864824,"1","phoneme","V1",0.6
-0.75,-0.771296,1.516327,1.018126,0.823617,"1","phoneme","V1",0.6
-1.26,-1.087259,-0.226088,0.135441,0.623715,"1","phoneme","V1",0.6
-0.52,1.380193,0.368246,0.227005,0.334684,"1","phoneme","V1",0.6
0.11,1.263868,-1.330624,-0.780499,-0.373912,"1","phoneme","V1",0.6
-0.05,1.323993,-1.261445,-0.198704,0.148284,"1","phoneme","V1",0.6
2.97,-0.845085,-0.580745,-0.229861,-0.242177,"1","phoneme","V1",0.6
-0.86,0.50567,-0.009256,-0.817039,-0.389145,"1","phoneme","V1",0.6
2.47,-0.517782,-0.964935,-0.382042,-0.024109,"1","phoneme","V1",0.6
-0.97,1.157012,-1.25172,-0.750986,-0.440112,"1","phoneme","V1",0.6
-1.24,-0.812639,1.941816,-1.315942,0.55488,"1","phoneme","V1",0.6
-0.98,0.696597,-1.371774,-0.232587,-0.336944,"1","phoneme","V1",0.6
-0.1,0.029779,0.077774,0.061548,-0.371121,"1","phoneme","V1",0.6
-0.39,-0.21071,0.586588,-0.928515,-0.425591,"1","phoneme","V1",0.6
-1.31,-0.392041,1.763045,0.83473,0.591426,"1","phoneme","V1",0.6
-0.36,0.50292,0.182231,-0.86974,0.479801,"1","phoneme","V1",0.6
1.63,1.141573,-1.420818,-0.762573,-0.339027,"1","phoneme","V1",0.6
-0.77,-1.05581,-0.289216,-1.872634,-0.136583,"1","phoneme","V1",0.6
-1.37,-1.027882,0.041886,1.457543,1.731818,"1","phoneme","V1",0.6
-0.84,1.123113,-1.444516,-0.758297,0.134742,"1","phoneme","V1",0.6
-0.95,0.221693,1.867072,-1.590635,-0.788182,"1","phoneme","V1",0.6
0.67,0.346938,-0.028268,-0.117806,0.448313,"1","phoneme","V1",0.6
-1.21,-0.689393,0.019598,1.997183,-1.368124,"1","phoneme","V1",0.6
2.79,-0.829301,-0.53485,0.261428,-0.416159,"1","phoneme","V1",0.6
-1.09,-0.882075,0.369986,2.099326,-1.507513,"1","phoneme","V1",0.6
-0.55,-0.819995,0.593406,1.773174,-1.026851,"1","phoneme","V1",0.6
-0.55,1.256277,-1.35071,-0.1427,-0.329093,"1","phoneme","V1",0.6
0.27,1.95086,0.03973,0.296228,0.534267,"1","phoneme","V1",0.6
-0.07,0.522789,0.510061,1.864847,-1.24624,"1","phoneme","V1",0.6
-1.03,1.746361,-1.333733,-0.768499,-0.390969,"1","phoneme","V1",0.6
0.31,1.711898,-1.291087,0.765781,-0.808066,"1","phoneme","V1",0.6
2.35,-0.435561,-0.411241,-0.030117,0.609061,"1","phoneme","V1",0.6
-0.66,0.952502,-1.26909,-0.742968,-0.136583,"1","phoneme","V1",0.6
-0.88,-0.83304,1.187454,1.010806,-0.775699,"1","phoneme","V1",0.6
1.7,0.870909,-1.24253,-0.138567,1.270373,"1","phoneme","V1",0.6
0.28,1.314181,-1.29935,-0.0221,2.257598,"1","phoneme","V1",0.6
0.94,0.203058,-0.545325,-0.338876,-0.265975,"1","phoneme","V1",0.6
1.22,-0.730618,-0.953153,-0.370277,-0.026814,"1","phoneme","V1",0.6
-0.28,0.169347,-1.107275,-0.922973,3.365271,"1","phoneme","V1",0.6
-1.63,-0.842073,-0.167368,-1.273178,-0.136583,"1","phoneme","V1",0.6
0.25,-0.757967,0.952547,-2.030907,-0.86686,"1","phoneme","V1",0.6
0.48,1.532956,0.301337,0.429231,-0.136583,"1","phoneme","V1",0.6
1.58,-0.326083,-0.508659,-0.199559,0.630224,"1","phoneme","V1",0.6
1.79,-0.014542,-1.025746,-0.259223,-0.260672,"1","phoneme","V1",0.6
1.47,-0.615846,-0.601909,-0.320811,-0.26767,"1","phoneme","V1",0.6
-0.42,1.130152,1.041197,-1.105878,-0.502134,"1","phoneme","V1",0.6
0.43,1.96113,-1.362597,-0.738182,-0.368374,"1","phoneme","V1",0.6
-0.43,-0.40016,1.718547,0.800833,0.594564,"1","phoneme","V1",0.6
3.13,-0.735308,-0.486508,0.112027,-0.451238,"1","phoneme","V1",0.6
0.43,0.199909,-0.110665,1.531514,-0.947453,"1","phoneme","V1",0.6
-0.21,0.097107,1.246842,-1.114302,-0.495249,"1","phoneme","V1",0.6
0.24,0.393186,1.053743,-1.185447,-0.530436,"1","phoneme","V1",0.6
1.02,-0.546497,-0.49009,-0.603023,-0.006997,"1","phoneme","V1",0.6
2.54,-0.92195,0.300548,-0.794031,-0.308872,"1","phoneme","V1",0.6
1.24,-0.919849,-0.619417,-0.316505,-0.222889,"1","phoneme","V1",0.6
-0.16,0.92248,0.187107,1.055324,-0.789042,"1","phoneme","V1",0.6
-1.5,-0.740861,-0.261518,0.401949,1.13271,"1","phoneme","V1",0.6
1.7,0.285203,-1.038512,-0.607878,0.01894,"1","phoneme","V1",0.6
-0.96,-0.170325,-0.466162,-0.627772,-0.010989,"1","phoneme","V1",0.6
0.52,1.526224,-1.30147,-0.96426,1.107825,"1","phoneme","V1",0.6
0.38,1.762964,0.156529,-0.892028,-0.425757,"1","phoneme","V1",0.6
-0.9,-1.11393,-0.32059,0.281321,-1.625863,"1","phoneme","V1",0.6
2.03,-0.707533,-0.945844,-0.366055,-0.007326,"1","phoneme","V1",0.6
-1.12,-1.062866,0.003714,2.34936,-0.136583,"1","phoneme","V1",0.6
-0.1,1.299153,-1.178581,-0.695443,0.271054,"1","phoneme","V1",0.6
-0.29,0.589694,-0.340194,-0.90122,2.641739,"1","phoneme","V1",0.6
-0.11,0.662639,-0.246726,-0.158343,-0.374661,"1","phoneme","V1",0.6
0.53,1.608568,-1.352306,-0.18323,-0.54178,"1","phoneme","V1",0.6
-0.08,-0.109788,1.450682,-1.653854,-1.0299,"1","phoneme","V1",0.6
1,1.211204,-1.16765,-0.694828,0.071739,"1","phoneme","V1",0.6
-0.74,-1.060177,-0.475772,0.097996,-0.136583,"1","phoneme","V1",0.6
-0.67,-1.156826,-0.391398,0.951801,2.708467,"1","phoneme","V1",0.6
1.57,0.077496,-0.271971,-0.032062,-0.370888,"1","phoneme","V1",0.6
-0.76,0.511039,0.783458,0.336366,-0.136583,"1","phoneme","V1",0.6
-1.08,-0.760573,0.745757,2.040245,-0.136583,"1","phoneme","V1",0.6
-0.27,-0.465837,0.942951,-1.362162,-0.872141,"1","phoneme","V1",0.6
-0.84,0.387781,0.267385,0.359732,-0.136583,"1","phoneme","V1",0.6
1.97,-1.839106,-0.972713,-0.373981,-0.038638,"1","phoneme","V1",0.6
0.18,0.192577,-1.244567,-0.655322,0.019301,"1","phoneme","V1",0.6
-0.83,1.005424,-1.320795,-0.739838,-0.338012,"1","phoneme","V1",0.6
1.09,-1.112958,-0.909616,-0.407417,-0.316706,"1","phoneme","V1",0.6
0,1.693498,-1.35101,-0.17987,-0.518485,"1","phoneme","V1",0.6
-0.54,0.348312,0.717219,0.418758,-0.519222,"1","phoneme","V1",0.6
1.23,-1.187073,-0.903799,-0.378953,-0.264298,"1","phoneme","V1",0.6
2.73,-1.057439,-0.518082,-0.313952,-0.2775,"1","phoneme","V1",0.6
-0.11,1.233094,-1.385168,-0.738461,-0.349058,"1","phoneme","V1",0.6
-0.37,1.311408,0.388939,-1.113334,-0.523664,"1","phoneme","V1",0.6
0.22,1.359889,-0.010618,0.000735,-0.65201,"1","phoneme","V1",0.6
1.44,1.019583,-0.278412,-0.223783,-0.351484,"1","phoneme","V1",0.6
-0.75,0.732035,-1.226157,-0.697365,-0.314236,"1","phoneme","V1",0.6
0.52,-0.110082,1.437337,-1.209679,-0.553333,"1","phoneme","V1",0.6
0.04,-0.09362,0.972321,0.356139,-0.525769,"1","phoneme","V1",0.6
1.34,1.179502,-1.230206,-0.216779,0.14335,"1","phoneme","V1",0.6
1.29,-0.232306,-0.984441,-0.355822,-0.242731,"1","phoneme","V1",0.6
0.12,1.36043,-1.249723,0.049686,1.468971,"1","phoneme","V1",0.6
-0.75,-1.074508,-0.484371,0.097495,-0.951663,"1","phoneme","V1",0.6
0.63,-0.328541,-1.076934,-0.338105,0.038748,"1","phoneme","V1",0.6
0.02,2.135454,0.1478,-0.051225,0.239834,"1","phoneme","V1",0.6
-0.11,0.780163,-1.11772,-0.661859,-0.258762,"1","phoneme","V1",0.6
1.79,-1.777784,-0.696564,-0.330866,-0.2414,"1","phoneme","V1",0.6
0.25,1.054739,-1.13836,-0.653154,0.052571,"1","phoneme","V1",0.6
-0.48,0.114603,0.731969,-1.117186,-0.451429,"1","phoneme","V1",0.6
-0.67,2.743239,-1.44765,0.118003,-0.432053,"1","phoneme","V1",0.6
-0.31,0.515645,0.049339,-0.03364,-0.136583,"1","phoneme","V1",0.6
0.82,0.833321,-1.172856,-0.25416,-0.851628,"1","phoneme","V1",0.6
0.77,0.142322,-0.461899,-0.693433,-0.266791,"1","phoneme","V1",0.6
0.09,0.843602,-1.294155,1.479978,-0.973733,"1","phoneme","V1",0.6
0.41,1.336189,-1.370389,1.255455,-0.789559,"1","phoneme","V1",0.6
2.57,-0.651385,-0.561402,0.647522,-0.531466,"1","phoneme","V1",0.6
0.41,-0.280071,1.447311,-1.339764,-0.564032,"1","phoneme","V1",0.6
1.7,-0.431013,-0.0051,1.519964,-0.91201,"1","phoneme","V1",0.6
-0.81,0.565701,0.096387,-0.032607,0.192956,"1","phoneme","V1",0.6
-0.94,-1.113744,-0.365767,1.782126,1.950156,"1","phoneme","V1",0.6
-0.04,2.075951,-1.335511,-0.742118,0.184712,"1","phoneme","V1",0.6
2.21,-0.391748,-1.067369,-0.594245,-0.22383,"1","phoneme","V1",0.6
0.56,0.363987,-0.248673,-0.083771,0.358393,"1","phoneme","V1",0.6
1.17,1.013802,-1.214908,-0.987178,1.278451,"1","phoneme","V1",0.6
0.09,0.614558,-1.225984,-0.672673,-0.273252,"1","phoneme","V1",0.6
-0.31,0.129314,0.672115,0.135537,-0.444233,"1","phoneme","V1",0.6
-0.17,-0.548241,1.829371,-1.736601,-0.933579,"1","phoneme","V1",0.6
-0.79,2.246151,-1.594833,-0.853057,0.206473,"1","phoneme","V1",0.6
3.19,-1.059718,0.653097,-0.860608,-0.365532,"1","phoneme","V1",0.6
0.03,1.72292,-1.334548,-0.73461,0.541666,"1","phoneme","V1",0.6
-0.26,1.620659,-1.477291,0.645517,-0.563146,"1","phoneme","V1",0.6
-1.82,0.655366,0.262177,-0.94963,-0.620457,"1","phoneme","V1",0.6
1.41,1.179854,-1.230303,-0.21671,0.143835,"1","phoneme","V1",0.6
0.01,-0.303089,1.601855,-1.137807,-0.501882,"1","phoneme","V1",0.6
-0.87,-0.094713,1.296527,-1.230449,-0.136583,"1","phoneme","V1",0.6
0.2,0.142463,-1.083358,-0.651189,-0.136583,"1","phoneme","V1",0.6
1.78,-1.729315,-0.6467,-0.375156,-0.300206,"1","phoneme","V1",0.6
1.3,0.705362,-0.312158,0.304289,1.021074,"1","phoneme","V1",0.6
-0.76,1.00788,-1.174452,-0.206719,0.142414,"1","phoneme","V1",0.6
-1,-0.3041,2.532751,-1.463825,-0.762594,"1","phoneme","V1",0.6
-0.05,0.276743,0.522174,-1.019459,-0.451936,"1","phoneme","V1",0.6
-0.25,-0.516755,1.897231,-1.287444,-0.726824,"1","phoneme","V1",0.6
0.66,0.038392,2.049052,-1.302561,-0.856803,"1","phoneme","V1",0.6
0.64,1.802668,-1.322012,-0.224894,0.133861,"1","phoneme","V1",0.6
0.32,0.888111,-1.277254,-0.735877,0.134308,"1","phoneme","V1",0.6
-0.29,1.070026,0.086684,-0.81839,-0.410864,"1","phoneme","V1",0.6
0.66,0.713517,-1.188008,-0.235147,0.09676,"1","phoneme","V1",0.6
-0.39,1.686765,-1.347614,-0.80143,-0.379143,"1","phoneme","V1",0.6
2.35,-1.805146,-0.659661,-0.347147,-0.316387,"1","phoneme","V1",0.6
0.65,-0.61901,1.51797,0.594604,-0.738366,"1","phoneme","V1",0.6
-1.22,-0.013955,0.731299,0.103996,-0.456071,"1","phoneme","V1",0.6
0.07,0.40637,-0.24837,-0.204209,-0.307982,"1","phoneme","V1",0.6
3.08,-1.762326,-0.616066,-0.607748,0.01169,"1","phoneme","V1",0.6
0.9,1.059028,-1.192159,-0.223272,0.125093,"1","phoneme","V1",0.6
-0.83,-1.171899,-0.477351,1.237878,3.040578,"1","phoneme","V1",0.6
-0.66,0.065335,0.423042,-1.08903,-0.136583,"1","phoneme","V1",0.6
-0.61,1.953292,-1.33417,-0.180954,-0.416244,"1","phoneme","V1",0.6
1.61,1.51163,-1.301792,-0.215857,0.149335,"1","phoneme","V1",0.6
0.1,-0.818481,-0.630578,-0.314321,-0.26227,"1","phoneme","V1",0.6
0,0.399284,-0.273188,-0.08732,-0.614253,"1","phoneme","V1",0.6
-0.89,0.142239,0.575674,0.171654,-0.517559,"1","phoneme","V1",0.6
-0.41,0.870193,-1.18522,-0.7187,-0.286953,"1","phoneme","V1",0.6
0.47,0.697349,-1.219799,0.009369,2.258883,"1","phoneme","V1",0.6
0.4,0.865293,-1.215024,-0.675661,-0.318459,"1","phoneme","V1",0.6
-0.81,1.343345,0.283475,-1.321734,2.13804,"1","phoneme","V1",0.6
2.39,-1.050446,-0.941957,-0.386517,0.009614,"1","phoneme","V1",0.6
-0.64,1.696741,-1.47437,-0.033042,-0.136583,"1","phoneme","V1",0.6
0.68,0.757509,-1.164018,-0.668685,-0.265189,"1","phoneme","V1",0.6
0.71,0.07349,-0.074452,-0.715068,0.218108,"1","phoneme","V1",0.6
-0.61,0.82734,-1.2103,-0.260763,-0.349,"1","phoneme","V1",0.6
-0.57,-0.614227,1.169343,0.846745,-0.873953,"1","phoneme","V1",0.6
-0.05,1.190218,-1.294633,-0.734553,1.155614,"1","phoneme","V1",0.6
-0.29,-0.221238,1.278201,-1.282614,-0.815034,"1","phoneme","V1",0.6
-1.06,0.015938,2.043206,-1.688448,-0.948127,"1","phoneme","V1",0.6
-1.35,-2.03916,-2.111571,-2.48534,-0.136583,"1","phoneme","V1",0.6
-0.45,-0.76091,-0.073362,2.237588,-0.136583,"1","phoneme","V1",0.6
1,-0.896105,-0.62297,-0.3118,-0.395757,"1","phoneme","V1",0.6
3.52,-1.809249,-0.642581,-0.595515,-0.028079,"1","phoneme","V1",0.6
-0.73,1.646932,-1.261461,-0.7062,0.120705,"1","phoneme","V1",0.6
-1.17,0.632618,1.770555,-1.319415,-0.638726,"1","phoneme","V1",0.6
0.43,0.603771,-1.201581,-0.654462,-0.270811,"1","phoneme","V1",0.6
1.84,-0.714212,-0.953366,-0.408988,-0.059149,"1","phoneme","V1",0.6
-0.14,-1.149733,-0.375256,-1.18332,-0.136583,"1","phoneme","V1",0.6
-0.2,0.277119,0.841334,0.400539,-0.831681,"1","phoneme","V1",0.6
-0.32,1.67223,-0.06917,-0.102235,0.201263,"1","phoneme","V1",0.6
-1.18,-0.509871,0.093132,1.946024,-1.295792,"1","phoneme","V1",0.6
-0.6,0.968294,-1.170113,-0.263066,0.243737,"1","phoneme","V1",0.6
-0.61,-0.745514,-1.679571,2.779689,-0.136583,"1","phoneme","V1",0.6
-0.3,-0.216456,2.066114,-1.690524,-0.136583,"1","phoneme","V1",0.6
-0.74,-0.13122,0.93489,0.312005,-1.036522,"1","phoneme","V1",0.6
-0.56,-0.540061,0.810332,1.503066,-0.136583,"1","phoneme","V1",0.6
0.82,1.080355,1.060896,-0.962535,-0.388009,"1","phoneme","V1",0.6
-1.41,0.979421,0.308166,-1.080273,-0.136583,"1","phoneme","V1",0.6
0.18,-0.757953,0.214977,2.396377,-1.817542,"1","phoneme","V1",0.6
3.3,0.25289,-1.022822,-0.557663,-0.192987,"1","phoneme","V1",0.6
-0.17,0.30506,2.500237,-1.622247,-0.76578,"1","phoneme","V1",0.6
2.94,-0.708525,-0.630394,-0.353773,-0.2536,"1","phoneme","V1",0.6
-0.62,2.408326,-1.332204,-0.830592,0.905294,"1","phoneme","V1",0.6
-0.87,-0.550876,1.481652,-1.572937,-0.136583,"1","phoneme","V1",0.6
-1.23,-0.712331,1.818705,-1.416447,0.546244,"1","phoneme","V1",0.6
1.36,0.879181,-1.280421,-0.164564,-0.504766,"1","phoneme","V1",0.6
0.92,0.801972,-1.194356,-0.662332,-0.26732,"1","phoneme","V1",0.6
1.03,-0.888911,-0.623273,-0.310994,-0.400209,"1","phoneme","V1",0.6
-1.18,0.958001,-1.27882,-0.727524,-0.317311,"1","phoneme","V1",0.6
-1.76,-0.997478,-0.302147,-1.31113,3.20864,"1","phoneme","V1",0.6
-1,0.473545,1.713252,-1.299344,-0.136583,"1","phoneme","V1",0.6
2.22,-0.445037,-0.974168,-0.383005,-0.197457,"1","phoneme","V1",0.6
1.07,-0.151995,1.2963,0.213605,0.368913,"1","phoneme","V1",0.6
-0.58,-0.593791,0.443454,1.877226,-0.136583,"1","phoneme","V1",0.6
-0.3,1.707093,0.70249,-1.053162,-0.48374,"1","phoneme","V1",0.6
2.3,-0.937812,-0.599138,-0.286991,-0.250912,"1","phoneme","V1",0.6
0.53,-0.821777,1.238997,1.435787,-1.173017,"1","phoneme","V1",0.6
-0.11,-0.441863,2.044222,-1.423744,0.808887,"1","phoneme","V1",0.6
-0.48,1.553507,-1.469661,-0.785612,-0.351059,"1","phoneme","V1",0.6
-0.55,1.090566,-1.244008,-0.725609,0.178503,"1","phoneme","V1",0.6
-0.39,0.198534,0.766461,0.158299,-0.48887,"1","phoneme","V1",0.6
0.99,-0.12249,-0.501682,-0.215335,-0.248793,"1","phoneme","V1",0.6
-0.23,0.878888,0.269989,0.261388,2.353008,"1","phoneme","V1",0.6
-1.09,-0.639542,1.101234,0.493723,-0.136583,"1","phoneme","V1",0.6
1.04,0.964252,-1.293931,-0.248335,-0.574954,"1","phoneme","V1",0.6
-0.05,2.644762,-1.433735,-0.100736,0.34062,"1","phoneme","V1",0.6
1.19,2.060747,-1.435005,-0.130718,0.193463,"1","phoneme","V1",0.6
-0.51,0.757168,-1.16048,-0.220955,-0.293327,"1","phoneme","V1",0.6
-1.22,-0.35304,1.524572,0.80858,-0.748789,"1","phoneme","V1",0.6
-0.65,1.199125,1.145646,0.476639,-0.576558,"1","phoneme","V1",0.6
-0.07,-0.543864,0.580958,1.72489,-1.193087,"1","phoneme","V1",0.6
-1.18,-0.855301,0.193918,1.478032,-1.059789,"1","phoneme","V1",0.6
0.08,1.434737,0.671467,-0.012892,-0.472799,"1","phoneme","V1",0.6
0.52,0.552047,-1.130209,-0.281163,-0.286551,"1","phoneme","V1",0.6
-0.68,0.214032,1.213182,-1.244598,-0.136583,"1","phoneme","V1",0.6
-0.25,-1.1328,-0.330514,0.277537,-1.805152,"1","phoneme","V1",0.6
-1,-1.059684,-0.249704,-0.902345,-0.136583,"1","phoneme","V1",0.6
-0.59,2.499331,-1.389209,-0.014116,0.97852,"1","phoneme","V1",0.6
2.16,-1.147295,-0.671986,-0.29518,-0.249129,"1","phoneme","V1",0.6
2.7,-1.006865,0.531273,-0.875219,-0.335964,"1","phoneme","V1",0.6
1.47,0.612783,-1.184713,-0.676295,-0.314875,"1","phoneme","V1",0.6
0.83,0.864576,-1.127938,-0.681879,-0.288218,"1","phoneme","V1",0.6
-0.84,0.795063,0.464126,0.261952,-0.505647,"1","phoneme","V1",0.6
2.42,-1.802384,-0.945815,-0.387828,-0.265349,"1","phoneme","V1",0.6
-0.73,2.012043,-1.299398,-0.178441,-0.354469,"1","phoneme","V1",0.6
0,1.680526,-1.272401,-0.924198,1.275022,"1","phoneme","V1",0.6
0.84,0.886831,-1.400319,-0.711539,-0.315487,"1","phoneme","V1",0.6
-1.82,-1.046632,-0.39023,1.029889,3.563753,"1","phoneme","V1",0.6
-0.85,1.928077,-1.450477,0.967833,-0.804901,"1","phoneme","V1",0.6
0.09,1.524708,-1.54725,-0.778595,0.124807,"1","phoneme","V1",0.6
-0.36,-1.075157,-0.057859,2.20811,-0.136583,"1","phoneme","V1",0.6
-0.32,-0.417139,1.372189,1.500693,-0.136583,"1","phoneme","V1",0.6
-0.16,0.463604,-1.199678,-0.243406,-0.283364,"1","phoneme","V1",0.6
0.4,-0.306065,1.894594,-1.335559,-0.661954,"1","phoneme","V1",0.6
0.64,1.453502,-1.235526,-0.694955,-0.322848,"1","phoneme","V1",0.6
1.73,0.208251,-0.302712,-0.302493,0.382485,"1","phoneme","V1",0.6
0.54,0.363,0.908492,-0.828739,-0.363845,"1","phoneme","V1",0.6
1.82,1.525436,-1.164395,-0.680746,-0.30845,"1","phoneme","V1",0.6
-1.21,-0.686383,0.668928,1.547433,-1.166617,"1","phoneme","V1",0.6
2.01,-0.686684,-0.924757,-0.575018,-0.053003,"1","phoneme","V1",0.6
1.44,-0.897269,-0.693202,-0.362311,-0.449453,"1","phoneme","V1",0.6
4.59,-0.618777,-1.003,-0.603952,-0.233194,"1","phoneme","V1",0.6
0.64,1.489881,0.150062,-0.078381,-0.136583,"1","phoneme","V1",0.6
0.93,-0.542803,-0.402631,-0.645912,-0.214554,"1","phoneme","V1",0.6
-0.03,1.4835,0.332879,-0.014429,-0.510695,"1","phoneme","V1",0.6
0.3,0.835542,-0.269611,0.99446,-0.707465,"1","phoneme","V1",0.6
-1.04,1.737161,0.09894,-0.922706,1.901843,"1","phoneme","V1",0.6
2.5,-0.663131,-0.399066,-0.60932,0.002511,"1","phoneme","V1",0.6
2.85,-1.791232,-0.709932,-0.386324,-0.279651,"1","phoneme","V1",0.6
0.34,0.682673,-1.076793,-0.64608,0.030245,"1","phoneme","V1",0.6
1.33,-0.819059,-0.922682,-0.394839,-0.013578,"1","phoneme","V1",0.6
-1.27,-1.128805,-0.148378,1.410414,1.485927,"1","phoneme","V1",0.6
-0.33,-0.114582,1.667338,0.600549,-0.777685,"1","phoneme","V1",0.6
-0.48,1.395445,0.884643,-1.052852,-0.505728,"1","phoneme","V1",0.6
2.03,0.270151,-1.090405,0.138923,-0.479461,"1","phoneme","V1",0.6
0.01,0.907781,-0.201574,-0.160692,-0.365753,"1","phoneme","V1",0.6
1.19,-0.474818,-0.64716,-0.344611,0.040101,"1","phoneme","V1",0.6
-1.15,-0.650424,0.945156,2.248975,-0.136583,"1","phoneme","V1",0.6
-0.4,1.195952,0.76109,-0.944964,-0.426126,"1","phoneme","V1",0.6
0.99,-0.436474,-0.438485,-0.108911,1.634201,"1","phoneme","V1",0.6
1.65,0.288927,0.13778,0.375669,-0.490388,"1","phoneme","V1",0.6
0.5,1.373355,-1.25688,-0.712561,-0.331895,"1","phoneme","V1",0.6
0.44,1.442539,-1.356603,-0.149271,0.91741,"1","phoneme","V1",0.6
3.82,-0.025317,-1.051761,0.055156,-0.393851,"1","phoneme","V1",0.6
-0.15,0.437202,-0.28058,-0.074074,-0.592628,"1","phoneme","V1",0.6
-2.32,-0.496537,1.360551,0.824549,-0.136583,"1","phoneme","V1",0.6
-0.49,1.871441,-1.434796,-0.863443,-0.441827,"1","phoneme","V1",0.6
0.17,1.163381,0.718386,0.366758,-0.512934,"1","phoneme","V1",0.6
0.78,-0.09449,-0.482534,-0.196966,-0.253293,"1","phoneme","V1",0.6
0.21,1.298072,-1.361924,-0.733595,-0.326239,"1","phoneme","V1",0.6
0.33,-0.19997,-0.494838,-0.278852,-0.314717,"1","phoneme","V1",0.6
-0.66,-0.148211,2.064861,-1.424514,-0.897505,"1","phoneme","V1",0.6
-2.3,-0.819386,1.56357,-1.308755,0.431484,"1","phoneme","V1",0.6
-0.81,-0.359467,0.919816,-0.924317,-0.424889,"1","phoneme","V1",0.6
-0.26,0.521673,-1.175666,-0.082769,-0.789561,"1","phoneme","V1",0.6
1.01,-0.824095,-0.941607,-0.324525,-0.494884,"1","phoneme","V1",0.6
0.01,0.322803,-1.136161,-0.649363,-0.257086,"1","phoneme","V1",0.6
0.28,-0.634366,-0.964547,-0.353796,0.062406,"1","phoneme","V1",0.6
-1.3,0.020367,-0.232084,-0.026057,0.53167,"1","phoneme","V1",0.6
0.66,1.75011,-1.274643,-0.721564,-0.346545,"1","phoneme","V1",0.6
3.14,-0.702851,-0.64942,-0.370254,-0.229009,"1","phoneme","V1",0.6
-0.51,-0.895498,1.109857,0.587108,1.876774,"1","phoneme","V1",0.6
-0.78,1.552532,0.768136,0.490087,-0.552959,"1","phoneme","V1",0.6
0.36,-0.41988,-0.425932,-0.163755,0.758562,"1","phoneme","V1",0.6
-1.67,-0.186234,1.311785,-1.169833,-0.55451,"1","phoneme","V1",0.6
2.29,-0.714114,-0.941751,-0.340065,-0.22609,"1","phoneme","V1",0.6
0.25,2.163008,-1.326027,-0.734347,-0.357916,"1","phoneme","V1",0.6
-0.31,1.706587,-0.028422,-0.115669,0.194875,"1","phoneme","V1",0.6
-1.23,-0.341215,1.671077,0.90265,0.871724,"1","phoneme","V1",0.6
1.89,-0.845564,-0.962421,-0.344193,-0.240143,"1","phoneme","V1",0.6
1.51,-1.825843,-0.938605,-0.592319,-0.2288,"1","phoneme","V1",0.6
-0.01,1.708244,-1.515141,0.490242,1.401267,"1","phoneme","V1",0.6
-0.84,0.059589,1.109749,-1.250657,-0.561256,"1","phoneme","V1",0.6
0.15,0.134073,-1.101353,-0.637987,-0.236938,"1","phoneme","V1",0.6
1.05,1.094255,-1.339842,0.273393,1.566638,"1","phoneme","V1",0.6
1.68,-0.962949,-0.654179,-0.339108,-0.377828,"1","phoneme","V1",0.6
-1.02,-0.093185,0.920367,0.429486,-0.825062,"1","phoneme","V1",0.6
2.04,-1.092587,-0.623467,-0.217262,-0.27358,"1","phoneme","V1",0.6
-0.88,0.222833,0.245164,-0.076268,-0.136583,"1","phoneme","V1",0.6
-1.21,-0.993798,-0.435235,0.182416,-0.136583,"1","phoneme","V1",0.6
-0.16,-0.14384,1.867115,-1.3021,-0.136583,"1","phoneme","V1",0.6
-0.68,0.355421,-0.216797,-0.204265,0.235643,"1","phoneme","V1",0.6
-0.58,1.900875,-1.601035,-0.017047,-0.415987,"1","phoneme","V1",0.6
0.79,-0.642728,-0.980619,-0.386415,-0.242046,"1","phoneme","V1",0.6
